"","temperature","period","type","date","sensor"
"258",20.053333333333,1,0,2022-07-11 16:00:00,0
"259",20.413333333333,1,0,2022-07-11 17:00:00,0
"260",20.71,1,0,2022-07-11 18:00:00,0
"261",21.763333333333,1,0,2022-07-11 19:00:00,0
"262",20.465,1,0,2022-07-11 20:00:00,0
"263",17.411666666667,1,0,2022-07-11 21:00:00,0
"264",14.303333333333,1,0,2022-07-11 22:00:00,0
"265",13.166666666667,1,0,2022-07-11 23:00:00,0
"266",12.69,1,0,2022-07-12 00:00:00,0
"267",12.78,1,0,2022-07-12 01:00:00,0
"268",12,1,0,2022-07-12 02:00:00,0
"269",11.391666666667,1,0,2022-07-12 03:00:00,0
"270",11,1,0,2022-07-12 04:00:00,0
"271",10.931666666667,1,0,2022-07-12 05:00:00,0
"272",11.198333333333,1,0,2022-07-12 06:00:00,0
"273",13.058333333333,1,0,2022-07-12 07:00:00,0
"274",16.331666666667,1,0,2022-07-12 08:00:00,0
"275",20.916666666667,1,0,2022-07-12 09:00:00,0
"276",22.738333333333,1,0,2022-07-12 10:00:00,0
"277",24.205,1,0,2022-07-12 11:00:00,0
"278",25.518333333333,1,0,2022-07-12 12:00:00,0
"279",26.238333333333,1,0,2022-07-12 13:00:00,0
"280",27.343333333333,1,0,2022-07-12 14:00:00,0
"281",28.156666666667,1,0,2022-07-12 15:00:00,0
"282",28.574468085106,1,0,2022-07-12 16:00:00,0
"283",28.749152542373,1,0,2022-07-12 17:00:00,0
"284",27.406666666667,1,0,2022-07-12 18:00:00,0
"285",25.27,1,0,2022-07-12 19:00:00,0
"286",23.863333333333,1,0,2022-07-12 20:00:00,0
"287",21.76,1,0,2022-07-12 21:00:00,0
"288",19.903333333333,1,0,2022-07-12 22:00:00,0
"289",19.043333333333,1,0,2022-07-12 23:00:00,0
"290",18.241666666667,1,0,2022-07-13 00:00:00,0
"291",18.601666666667,1,0,2022-07-13 01:00:00,0
"292",18.378333333333,1,0,2022-07-13 02:00:00,0
"293",18.505,1,0,2022-07-13 03:00:00,0
"294",18.636666666667,1,0,2022-07-13 04:00:00,0
"295",18.646666666667,1,0,2022-07-13 05:00:00,0
"296",19.253333333333,1,0,2022-07-13 06:00:00,0
"297",20,1,0,2022-07-13 07:00:00,0
"298",21.631666666667,1,0,2022-07-13 08:00:00,0
"299",23.336666666667,1,0,2022-07-13 09:00:00,0
"300",25.171666666667,1,0,2022-07-13 10:00:00,0
"301",26.911666666667,1,0,2022-07-13 11:00:00,0
"302",28.211666666667,1,0,2022-07-13 12:00:00,0
"303",29.461666666667,1,0,2022-07-13 13:00:00,0
"304",30.005,1,0,2022-07-13 14:00:00,0
